"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Grisham, Trent",663757,2021,24,462,527,112,66,28,3,15,119,54,22.6,10.2,".242",".413",".327","0.740","0.171",".292","62","5","13","2","61",".236",".363",".305",".323","88.8","12.3",31,5.2,36.8,"99.288052118","93.873059115",21.7,40.5,"28.8"
"Molina, Yadier",425877,2021,38,440,473,111,81,19,0,11,79,24,16.7,5.1,".252",".370",".297","0.667","0.118",".283","66","0","3","1","45",".255",".406",".306",".300","88","15.3",34.1,5.2,31.6,"97.653775275","92.936144353",24,57.1,"22.8"
"Kirilloff, Alex",666135,2021,23,215,231,54,34,11,1,8,52,14,22.5,6.1,".251",".423",".299","0.722","0.172",".295","34","1","1","2","23",".291",".538",".366",".336","91","7",39,12.8,43.9,"100.368274756","94.800398049",26.9,54.7,"27.4"
"McCormick, Chas",676801,2021,26,284,320,73,47,12,0,14,104,25,32.5,7.8,".257",".447",".319","0.766","0.190",".341","50","2","4","0","47",".224",".424",".311",".294","90.3","18.6",35.8,10.2,49.2,"99.992361064","94.645085401",35.5,46.6,"28.7"
"Adames, Willy",642715,2021,25,497,555,130,72,32,1,25,156,57,28.1,10.3,".262",".481",".337","0.818","0.219",".331","73","4","5","1","77",".236",".438",".325",".314","89.5","16.8",35.1,11.4,44.7,"100.71382731","94.667554152",32.6,48.9,"28.0"
"Bauers, Jake",641343,2021,25,282,315,59,48,7,0,4,78,30,24.8,9.5,".209",".277",".290","0.567","0.068",".275","19","1","6","1","27",".233",".361",".297",".311","88.1","20",36.3,5.4,37.7,"98.990606238","93.653642836",26.9,47.5,"27.4"
"Rojas, Miguel",500743,2021,32,495,539,131,89,30,3,9,74,37,13.7,6.9,".265",".392",".322","0.714","0.127",".295","48","3","13","0","66",".244",".339",".287",".303","86.2","11.5",32.4,2.8,32.9,"96.919576095","92.460967976",19.3,45.7,"26.6"
"Sheets, Gavin",657757,2021,25,160,179,40,21,8,0,11,40,16,22.3,8.9,".250",".506",".324","0.830","0.256",".264","34","0","0","0","23",".246",".449",".337",".324","90.4","11.7",30.6,9.9,44.6,"100.896204426","94.733065289",20.6,46.2,"26.7"
"Castro, Willi",650489,2021,24,413,450,91,61,15,6,9,109,23,24.2,5.1,".220",".351",".273","0.624","0.131",".275","38","4","9","1","56",".239",".358",".286",".291","85.6","11.4",35.2,5.2,29.4,"98.135850329","93.089373663",29.3,56.6,"28.7"
"Rojas, Josh",668942,2021,27,484,550,128,82,32,3,11,137,58,24.9,10.5,".264",".411",".341","0.752","0.147",".345","44","4","9","1","69",".232",".352",".295",".313","88.2","8.4",40.7,4.8,31.1,"97.144273046","92.673279109",23.6,42.2,"27.6"
"Turner, Trea",607208,2021,28,595,646,195,130,34,3,28,110,41,17,6.3,".328",".536",".375","0.911","0.208",".362","77","5","32","2","107",".304",".485",".364",".355","89.6","11.4",34.6,7.4,46.2,"101.311622295","94.938968542",23,49.2,"30.6"
"Maldonado, Martín",455117,2021,34,373,426,64,41,10,1,12,127,47,29.8,11,".172",".300",".272","0.572","0.128",".221","36","0","0","1","40",".183",".312",".267",".282","88","17.6",30.8,5.7,33.2,"97.340165902","92.740188648",28.9,42.8,"23.8"
"Buxton, Byron",621439,2021,27,235,254,72,30,23,0,19,62,13,24.4,5.1,".306",".647",".358","1.005","0.341",".344","32","1","9","0","50",".300",".611",".407",".352","92.5","13.3",35.3,17.9,53.8,"104.685828953","97.053762616",29.4,53,"29.9"
"Olson, Matt",621566,2021,27,565,673,153,79,35,0,39,113,88,16.8,13.1,".271",".540",".371","0.911","0.269",".269","111","1","4","12","101",".264",".507",".378",".374","91.6","16.2",32.4,12.7,48.8,"102.889106926","95.968662554",23.1,47,"25.9"
"Santander, Anthony",623993,2021,26,406,438,98,56,24,0,18,101,23,23.1,5.3,".241",".433",".286","0.719","0.192",".275","50","1","1","0","54",".269",".446",".328",".314","90.7","18",34.5,8.4,43.5,"101.427339286","95.071361201",25.1,51.5,"26.2"
"Contreras, William",661388,2021,23,163,185,35,22,4,1,8,54,19,29.2,10.3,".215",".399",".303","0.702","0.184",".265","23","0","0","1","19",".231",".419",".320",".318","92.5","8.2",28.2,10.9,44.5,"102.744455741","95.887823981",36.4,51.3,"26.9"
"Lowe, Brandon",664040,2021,26,535,615,132,62,31,0,39,167,68,27.2,11.1,".247",".523",".340","0.863","0.276",".280","99","1","7","4","97",".246",".495",".357",".340","89.3","16.9",37.2,14,43.1,"100.943196413","94.724953913",32.8,52.5,"27.6"
"Naquin, Tyler",571980,2021,30,411,454,111,66,24,2,19,106,35,23.3,7.7,".270",".477",".333","0.810","0.207",".318","70","3","5","1","52",".264",".459",".340",".328","89.8","9.6",31.5,10.4,41.6,"101.606264067","95.061087033",23.7,56.3,"27.7"
"Rodgers, Brendan",663898,2021,24,387,415,110,71,21,3,15,84,19,20.2,4.6,".284",".470",".328","0.798","0.186",".328","51","0","0","0","49",".253",".414",".311",".300","88.8","6.3",30.5,6.2,40.3,"100.401677303","94.342929835",23,52.5,"26.8"
"Gallo, Joey",608336,2021,27,498,616,99,47,13,1,38,213,111,34.6,18,".199",".458",".351","0.809","0.259",".246","77","0","6","5","90",".199",".460",".352",".352","91.5","22.7",29.4,18.5,45.8,"103.455349562","96.100400474",38.8,40.4,"27.4"
"Alfaro, Jorge",595751,2021,28,295,311,72,52,15,1,4,99,11,31.8,3.5,".244",".342",".283","0.625","0.098",".354","30","1","8","0","22",".247",".381",".292",".285","90.9","1.8",27.6,8.2,49,"104.04963551","96.498388051",33.2,59.1,"28.3"
"Bradley Jr., Jackie",598265,2021,31,387,428,63,40,14,3,6,132,28,30.8,6.5,".163",".261",".236","0.497","0.098",".226","29","1","7","0","39",".194",".290",".253",".266","89.7","9.6",27.9,5,40.3,"98.888279922","93.730124086",34.3,47.8,"27.2"
"Duggar, Steven",621453,2021,27,268,297,69,42,14,5,8,88,27,29.6,9.1,".257",".437",".330","0.767","0.180",".355","35","0","7","3","45",".229",".403",".305",".304","88","15.2",40,8.3,33.9,"98.188827865","93.277028757",27.7,41.9,"28.4"
"Schwarber, Kyle",656941,2021,28,399,471,106,55,19,0,32,127,64,27,13.6,".266",".554",".374","0.928","0.288",".306","71","1","1","1","76",".265",".565",".399",".375","92.3","15.4",36.9,17.5,52.2,"103.877508029","96.636824762",28.6,41.4,"26.8"
"Panik, Joe",605412,2021,30,236,257,49,37,9,0,3,34,17,13.2,6.6,".208",".284",".266","0.550","0.076",".230","18","0","2","1","17",".238",".324",".273",".293","86.5","9.7",33.8,1.5,25.5,"96.124492277","92.076096188",14.4,43.8,"26.2"
"Frazier, Clint",640449,2021,26,183,218,34,20,9,0,5,65,32,29.8,14.7,".186",".317",".317","0.634","0.131",".257","15","0","2","0","20",".207",".354",".313",".334","86.9","13.9",28.8,10.2,41.5,"101.669189322","94.867958729",30.1,37.8,"27.1"
"Narváez, Omar",553882,2021,29,391,445,104,73,20,0,11,84,41,18.9,9.2,".266",".402",".342","0.744","0.136",".308","49","0","0","3","54",".235",".369",".304",".318","84.6","17.9",40.3,5.1,25.6,"95.24547414","91.64567869",23.6,52.2,"25.3"
"Simmons, Andrelton",592743,2021,31,412,451,92,77,12,0,3,62,32,13.7,7.1,".223",".274",".283","0.557","0.051",".256","31","0","1","0","37",".230",".281",".261",".290","84.1","3.9",29.1,0.6,21.8,"94.564850578","91.340361942",16.6,45,"26.2"
"Perez, Salvador",521692,2021,31,620,665,169,97,24,0,48,170,28,25.6,4.2,".273",".544",".316","0.860","0.271",".298","121","0","1","4","88",".273",".562",".371",".318","93","15.9",34.1,16.3,56.2,"104.087645903","97.05981185",33.7,58.9,"26.1"
"Alford, Anthony",546990,2021,26,133,148,31,19,6,1,5,58,12,39.2,8.1,".233",".406",".311","0.717","0.173",".371","11","6","5","1","14",".199",".383",".289",".280","89","11.8",36,10.7,42.7,"100.685203421","94.624286267",37.9,47.9,"29.6"
"Hampson, Garrett",641658,2021,26,453,494,106,68,21,6,11,118,33,23.9,6.7,".234",".380",".289","0.669","0.146",".291","33","7","17","2","69",".236",".374",".291",".292","87","13",34.7,5,31.2,"97.242538491","92.696106215",23.9,46,"29.8"
"Hill, Derek",656537,2021,25,139,150,36,27,3,3,3,42,10,28,6.7,".259",".388",".313","0.701","0.129",".351","14","3","6","0","19",".245",".350",".289",".301","86.9","9.2",40.2,5.2,29.9,"97.759903111","92.985047303",27.7,51.2,"30.4"
"Sánchez, Jesús",660821,2021,23,227,251,57,33,8,2,14,78,20,31.1,8,".251",".489",".319","0.808","0.238",".316","36","1","0","3","27",".240",".475",".333",".310","90.2","8.7",38,12.7,42.7,"102.065094933","95.253609267",29.2,50.2,"27.9"
"Urshela, Gio",570482,2021,29,420,442,112,78,18,2,14,109,20,24.7,4.5,".267",".419",".301","0.720","0.152",".329","49","0","1","0","42",".252",".415",".304",".288","88.9","7.5",36.2,8,42,"99.811173013","94.060609231",25,54,"25.7"
"Martin, Richie",621006,2021,26,98,105,23,20,2,0,1,28,4,26.7,3.8,".235",".286",".269","0.555","0.051",".314","8","2","0","0","9",".210",".266",".232",".248","85.8","8.3",30.6,0,29.2,"96.636841176","92.389257463",28.3,55.6,"29.2"
"Hernández, César",514917,2021,31,570,637,132,88,21,2,21,135,59,21.2,9.3,".232",".386",".308","0.694","0.154",".266","62","1","1","2","84",".243",".386",".311",".319","87.4","10.7",32.6,6.8,33.2,"98.368510187","93.237272693",22,47.1,"28.7"
"Mancini, Trey",641820,2021,29,556,616,142,87,33,1,21,143,51,23.2,8.3,".255",".432",".326","0.758","0.177",".308","71","0","0","4","77",".266",".452",".341",".337","88.9","9.7",36,10.4,42,"101.505868937","94.869304891",29.6,47,"26.5"
"Reddick, Josh",502210,2021,34,151,158,39,26,11,0,2,31,6,19.6,3.8,".258",".371",".285","0.656","0.113",".311","21","0","0","0","15",".262",".367",".285",".289","85.1","16.8",40.5,2.5,32.2,"96.785347705","92.428976942",21,53.5,"26.3"
"Goodwin, Brian",571718,2021,30,235,271,52,33,10,1,8,58,33,21.4,12.2,".221",".374",".319","0.693","0.153",".259","29","0","1","0","33",".248",".396",".326",".342","88.5","16.9",35.8,6.1,31.8,"97.666668539","92.909063764",27.3,42,"27.4"
"Taylor, Chris",621035,2021,30,507,582,129,80,25,4,20,167,63,28.7,10.8,".254",".438",".344","0.782","0.184",".337","73","1","13","2","92",".237",".422",".329",".330","88.2","17.4",38.1,10.2,38.1,"99.754756176","93.990311298",32.8,45.6,"28.8"
"García, Robel",596825,2021,28,106,117,16,12,3,0,1,42,8,35.9,6.8,".151",".208",".216","0.424","0.057",".234","8","0","0","0","8",".185",".238",".224",".247","86.5","14.3",19.7,1.5,33.3,"97.977249697","93.070330462",42.4,46.4,"27.0"
"Moran, Colin",592567,2021,28,318,359,82,60,12,0,10,87,36,24.2,10,".258",".390",".334","0.724","0.132",".321","50","0","1","0","29",".245",".391",".315",".323","89.1","7.2",34.2,8.1,37.2,"99.644896783","93.994792609",26.9,49.1,"23.9"
"Gardner, Brett",458731,2021,37,387,461,86,56,16,4,10,100,60,21.7,13,".222",".362",".327","0.689","0.140",".269","39","0","4","0","47",".219",".322",".296",".326","86.7","12.5",29.2,3.4,33.2,"97.795042847","92.940441986",18.4,37.5,"28.6"
"Rizzo, Anthony",519203,2021,31,496,576,123,75,23,3,22,87,52,15.1,9,".248",".440",".344","0.784","0.192",".258","61","2","6","2","73",".261",".434",".347",".356","90.1","14.8",31.4,7.7,41.1,"100.696655631","94.60294966",20.8,46.5,"25.2"
"Albies, Ozzie",645277,2021,24,629,686,163,86,40,7,30,128,47,18.7,6.9,".259",".488",".310","0.798","0.229",".278","106","4","20","2","103",".257",".461",".329",".309","89.6","21.1",37,9.3,37.2,"98.68556664","93.56121501",24.9,56.8,"28.4"
"Arraez, Luis",650333,2021,24,428,479,126,101,17,6,2,48,43,10,9,".294",".376",".357","0.733","0.082",".323","42","2","2","2","58",".295",".411",".337",".359","88.4","9.9",41.5,2.3,30.6,"96.178421451","92.305646935",10.8,43.5,"26.8"
"Peters, DJ",656847,2021,25,223,240,44,21,9,1,13,82,12,34.2,5,".197",".422",".242","0.664","0.225",".237","38","0","2","4","29",".200",".377",".273",".252","87.5","16.4",30.6,11.1,38.9,"101.229175352","94.728454085",36.9,56.8,"28.9"
"Nido, Tomás",621512,2021,27,153,161,34,25,5,1,3,44,5,27.3,3.1,".222",".327",".261","0.588","0.105",".292","13","0","1","1","16",".239",".392",".287",".277","88.7","10",42.2,6.4,43.1,"98.825414","93.808968624",37.7,65.7,"25.6"
"Mercer, Jordy",474568,2021,34,118,127,30,21,7,0,2,34,9,26.8,7.1,".254",".364",".307","0.671","0.110",".341","9","0","0","0","13",".239",".351",".284",".293","86.7","13.2",42.9,3.6,33.3,"97.957379048","93.077705714",23.5,42.6,"26.5"
"Rengifo, Luis",650859,2021,24,174,190,35,28,1,0,6,38,9,20,4.7,".201",".310",".246","0.556","0.109",".220","18","0","1","0","22",".237",".396",".293",".280","85.8","11.7",29.8,6.4,27,"96.950482794","92.5116825",26.9,50.2,"28.1"
"León, Sandy",506702,2021,32,202,220,37,28,5,0,4,65,12,29.5,5.5,".183",".267",".237","0.504","0.084",".244","14","0","0","0","15",".170",".258",".216",".225","87.3","20",31.4,2.1,26.4,"95.771584638","91.925814599",26.9,45.2,"23.7"
"Pollock, AJ",572041,2021,33,384,422,114,65,27,1,21,80,30,19,7.1,".297",".536",".355","0.891","0.239",".326","69","1","9","4","53",".282",".499",".359",".343","90.3","12",35,11.1,47.4,"101.215235526","95.03458727",24.2,52.8,"27.7"
"Williams, Justin",642211,2021,25,119,137,19,15,0,0,4,46,17,33.6,12.4,".160",".261",".270","0.531","0.101",".217","11","1","0","5","10",".241",".406",".316",".340","92.1","3.9",37,11,52.1,"103.232602162","96.405219315",36.9,44.6,"27.0"
"Long Jr., Shed",643418,2021,25,111,121,22,13,4,1,4,39,9,32.2,7.4,".198",".360",".258","0.618","0.162",".265","17","0","1","0","13",".203",".321",".260",".263","87.6","1.7",24.7,4.1,35.6,"97.621816111","92.882163239",29.4,46.5,"26.5"
"Cabrera, Miguel",408234,2021,38,472,526,121,90,16,0,15,118,40,22.4,7.6,".256",".386",".316","0.702","0.130",".305","75","0","0","0","48",".234",".420",".315",".301","91.4","10",32.8,8.3,49,"101.953387486","95.613068408",25.8,49.4,"24.0"
"Wong, Kolten",543939,2021,30,445,492,121,73,32,2,14,83,31,16.9,6.3,".272",".447",".335","0.782","0.175",".305","50","5","12","1","70",".251",".382",".308",".317","88.3","12.8",35.3,5.5,34.8,"98.306274469","93.257560531",18.9,47.9,"26.8"
"Lopez, Nicky",670032,2021,26,497,565,149,120,21,6,2,74,49,13.1,8.7,".300",".378",".365","0.743","0.078",".347","43","1","22","0","78",".239",".305",".283",".313","86.8","2.8",27.6,0.7,26.9,"95.857798365","91.988841157",15.7,45.1,"28.2"
"Clement, Ernie",676391,2021,25,121,133,28,21,4,0,3,19,7,14.3,5.3,".231",".339",".285","0.624","0.108",".253","9","1","0","0","16",".255",".356",".293",".307","86.7","15",33.3,3.8,24.8,"95.9634912","91.9964383",16.4,48.4,"28.5"
"Díaz, Isan",656371,2021,25,238,278,46,33,9,0,4,73,34,26.3,12.2,".193",".282",".293","0.575","0.089",".255","17","1","1","6","25",".203",".308",".272",".305","88.7","9.6",27.6,4.1,36.5,"99.047439048","93.623123393",32.1,43.7,"25.9"
"Fletcher, David",664058,2021,27,626,665,164,132,27,3,2,60,31,9,4.7,".262",".324",".297","0.621","0.062",".287","47","3","15","1","74",".272",".320",".280",".307","82.3","8.2",30.4,0,15.7,"92.661183488","90.514600036",9.5,46.5,"27.6"
"Upton, Justin",457708,2021,33,318,362,67,38,12,0,17,107,39,29.6,10.8,".211",".409",".296","0.705","0.198",".254","41","1","4","0","47",".226",".429",".322",".311","90.1","15.2",30.4,11.7,41.6,"101.71394434","95.160523679",31.4,45.1,"27.4"
"Chapman, Matt",656305,2021,28,529,622,111,66,15,3,27,202,80,32.5,12.9,".210",".403",".314","0.717","0.193",".272","72","2","3","0","75",".209",".423",".321",".315","89.7","18.6",32.1,13.7,41.7,"101.114826012","94.75382",32.7,44.6,"28.1"
"Stewart, DJ",621466,2021,27,270,318,55,33,10,0,12,89,44,28,13.8,".204",".374",".324","0.698","0.170",".254","33","0","0","1","39",".205",".382",".314",".325","87.8","19.7",29.3,9.4,34.3,"99.077311","93.573858771",31.8,47.1,"26.7"
"Springer, George",543807,2021,31,299,342,79,37,19,1,22,79,37,23.1,10.8,".264",".555",".352","0.907","0.291",".286","50","1","4","1","59",".248",".507",".361",".339","89.4","19",37.1,15.4,41.6,"101.560583153","95.049735204",27,45.8,"28.4"
"Mullins, Cedric",656775,2021,26,602,675,175,103,37,5,30,125,59,18.5,8.7,".291",".518",".360","0.878","0.227",".322","59","8","30","3","91",".272",".447",".344",".344","89.4","14.8",35.7,8.1,39.4,"99.369452076","93.977727373",20.8,46.3,"28.5"
"Ramos, Wilson",467092,2021,33,151,163,31,18,5,0,8,36,9,22.1,5.5,".205",".397",".248","0.645","0.192",".213","20","0","0","0","15",".236",".413",".308",".283","89.6","6.6",30.2,11.2,44,"101.516048448","95.099649483",26.7,54.6,"23.8"
"Cave, Jake",595909,2021,28,164,178,31,21,6,1,3,62,10,34.8,5.6,".189",".293",".249","0.542","0.104",".283","13","1","1","0","14",".220",".337",".273",".278","87","8.4",38.8,5.8,33,"97.212427059","92.655349703",32.7,45.5,"27.9"
"Cordero, Franchy",614173,2021,26,127,136,24,17,6,0,1,51,8,37.5,5.9,".189",".260",".237","0.497","0.071",".307","9","1","1","0","12",".194",".293",".239",".242","88.6","7.7",33.8,5.2,40.3,"101.797584211","95.014609867",41.2,54.8,"28.6"
"O'Hearn, Ryan",656811,2021,27,236,254,53,38,5,1,9,71,13,28,5.1,".225",".369",".268","0.637","0.144",".277","29","0","0","0","23",".239",".400",".297",".284","90.8","14.3",33.3,8.3,45.2,"101.514606548","95.165597186",29.2,51.1,"27.8"
"Walker, Christian",572233,2021,30,401,445,98,64,23,1,10,106,38,23.8,8.5,".244",".382",".315","0.697","0.138",".307","46","0","0","1","55",".249",".386",".311",".320","88.8","15.6",34,6.4,41.1,"100.28235","94.26129266",27.3,53.6,"27.4"
"Escobar, Alcides",444876,2021,34,319,349,92,65,21,2,4,56,17,16,4.9,".288",".404",".340","0.744","0.116",".337","28","0","3","0","53",".271",".362",".309",".325","81.7","11.1",36.3,3,21,"93.737835538","91.096947761",21.9,52.1,"27.5"
"Turner, Justin",457759,2021,36,533,612,148,99,22,0,27,98,61,16,10,".278",".471",".361","0.832","0.193",".292","87","0","3","0","87",".270",".470",".359",".358","90.9","19.2",36.5,7.9,42.4,"99.559758318","94.25153575",17.7,44.5,"25.8"
"Walls, Taylor",670764,2021,24,152,176,32,21,10,0,1,49,23,27.8,13.1,".211",".296",".314","0.610","0.085",".304","15","2","4","0","15",".205",".305",".280",".310","88.5","12.2",38.5,2.9,33.7,"97.582195686","93.117346139",26.2,40.9,"28.6"
"Davis, J.D.",605204,2021,28,179,211,51,34,12,0,5,68,24,32.2,11.4,".285",".436",".384","0.820","0.151",".426","23","0","1","1","18",".245",".404",".336",".353","89.7","13.2",37.2,12.4,42.5,"100.977158596","94.61092292",41,50.1,"26.9"
"Wade Jr., LaMonte",664774,2021,27,336,381,85,47,17,3,18,89,33,23.4,8.7,".253",".482",".326","0.808","0.229",".289","56","1","6","1","52",".253",".472",".344",".329","90.1","19.8",37.8,10.6,41.7,"99.91660256","94.305052008",20,46.1,"26.5"
"Kepler, Max",596146,2021,28,426,490,90,46,21,4,19,96,54,19.6,11,".211",".413",".306","0.719","0.202",".225","54","0","10","3","61",".255",".452",".347",".347","89.8","16.3",35.3,10.8,42.5,"100.947813174","94.654756198",23,44.7,"27.4"
"Brinson, Lewis",621446,2021,27,274,290,62,39,14,0,9,72,13,24.8,4.5,".226",".376",".263","0.639","0.150",".273","33","1","1","0","24",".242",".374",".286",".279","88.5","14",29.9,6.4,37.7,"99.908491863","94.080305911",31.8,55.6,"28.6"
"Nogowski, John",596056,2021,28,129,143,30,22,7,0,1,22,12,15.4,8.4,".233",".310",".301","0.611","0.077",".271","14","1","0","0","14",".241",".312",".279",".308","88.1","15.6",38,0,28.7,"96.330647222","92.367491204",13.3,42.4,"25.1"
"Haase, Eric",606992,2021,28,351,381,81,46,12,1,22,119,26,31.2,6.8,".231",".459",".286","0.745","0.228",".278","61","0","2","0","48",".234",".461",".322",".291","90.9","16",35.9,13.7,47.9,"102.221321624","95.458014188",34.7,48.1,"27.9"
"Santana, Danny",542454,2021,30,116,127,21,13,2,1,5,30,10,23.6,7.9,".181",".345",".252","0.597","0.164",".198","14","2","4","0","15",".191",".365",".275",".261","87.6","16.6",26.7,7,33.7,"98.670896279","93.36783407",36.1,54.3,"27.9"
"Urías, Ramón",602104,2021,27,262,296,73,52,14,0,7,76,28,25.7,9.5,".279",".412",".361","0.773","0.133",".369","38","2","1","0","33",".270",".427",".344",".354","89.6","5.2",34.4,9.7,42.5,"100.299722391","94.477848641",25.8,43.9,"27.0"
"Schwindel, Frank",643524,2021,29,242,259,79,44,20,1,14,41,16,15.8,6.2,".326",".591",".371","0.962","0.265",".348","43","1","2","2","44",".272",".454",".332",".320","86.9","12.6",32.8,8,39.8,"100.1826606","94.153569497",23.2,52.1,"26.2"
"Polanco, Jorge",593871,2021,27,588,644,158,88,35,2,33,118,45,18.3,7,".269",".503",".323","0.826","0.234",".282","98","6","11","0","97",".267",".488",".348",".323","89.4","19.3",36.1,10.1,37.4,"99.644968803","94.059153897",19.7,49.5,"27.9"
"Grandal, Yasmani",518735,2021,32,279,375,67,35,9,0,23,82,87,21.9,23.2,".240",".520",".420","0.940","0.280",".246","62","0","0","0","60",".258",".506",".412",".438","93.1","14.2",32.5,13.3,53.2,"103.697350693","96.690811542",25,31.9,"23.6"
"Hedges, Austin",595978,2021,28,286,312,51,34,7,0,10,87,15,27.9,4.8,".178",".308",".220","0.528","0.130",".214","31","0","1","1","32",".191",".287",".228",".232","85.8","19",28.2,3.8,30.1,"97.324943131","92.66313798",29.5,54,"24.5"
"Dalbec, Bobby",666915,2021,26,417,453,100,49,21,5,25,156,28,34.4,6.2,".240",".494",".298","0.792","0.254",".316","78","0","2","1","50",".236",".522",".344",".294","92.4","17.3",36.3,20.2,48.1,"103.531018321","96.182176603",38.2,50.4,"28.2"
"Lowe, Nathaniel",663993,2021,25,557,642,147,102,24,3,18,162,80,25.2,12.5,".264",".415",".357","0.772","0.151",".339","72","0","8","2","75",".236",".401",".323",".333","90.8","5",31.4,9.5,45.5,"101.920030352","95.281020854",23.5,44.7,"27.3"
"Raleigh, Cal",663728,2021,24,139,148,25,11,12,0,2,52,7,35.1,4.7,".180",".309",".223","0.532","0.129",".267","13","0","0","0","6",".179",".292",".227",".224","88","17.1",37.5,6.8,35.2,"98.941231818","93.489574318",33.1,62.1,"27.0"
"Gutiérrez, Kelvin",642721,2021,26,272,295,63,49,8,3,3,76,19,25.8,6.4,".232",".316",".292","0.608","0.084",".311","20","1","0","0","23",".219",".305",".263",".280","89.9","2.3",27.6,3.6,44.9,"101.851865918","95.242715795",31.2,45,"28.2"
"Zunino, Mike",572287,2021,30,333,375,72,26,11,2,33,132,34,35.2,9.1,".216",".559",".301","0.860","0.343",".231","62","0","0","0","64",".219",".532",".354",".305","90.7","23.2",31.7,24.3,47,"103.927569505","96.400499158",38.8,46.8,"26.1"
"Caratini, Victor",605170,2021,27,313,356,71,55,9,0,7,82,35,23,9.8,".227",".323",".309","0.632","0.096",".281","39","0","2","8","33",".228",".355",".290",".313","90","8.4",31.5,6.8,44.3,"101.375348291","94.946228034",25.5,44.8,"24.9"
"Votto, Joey",458015,2021,37,448,533,119,59,23,1,36,127,77,23.8,14.4,".266",".563",".375","0.938","0.297",".287","99","0","1","6","73",".274",".592",".406",".383","92.9","18.2",44.3,17.2,53.2,"102.539441104","96.093851969",29.4,43.9,"25.2"
"Yelich, Christian",592885,2021,29,399,475,99,69,19,2,9,113,70,23.8,14.7,".248",".373",".362","0.735","0.125",".321","51","3","9","5","70",".247",".385",".332",".362","91","2.8",29.4,7.6,48.8,"102.904104931","95.927427979",24.9,41.4,"28.4"
"France, Ty",664034,2021,26,571,650,166,115,32,1,18,106,46,16.3,7.1,".291",".445",".368","0.813","0.154",".327","73","0","0","1","85",".270",".435",".346",".353","88.5","11",35.9,6.8,38.9,"99.630842766","93.91855583",19.1,50.3,"25.3"
"Reynolds, Bryan",668804,2021,26,559,646,169,102,35,8,24,119,75,18.4,11.6,".302",".522",".390","0.912","0.220",".345","90","2","5","9","93",".294",".523",".386",".384","89.4","13.4",39.9,10.4,40.8,"100.899979412","94.776504943",23.9,48.9,"28.6"
"Semien, Marcus",543760,2021,30,652,724,173,87,39,2,45,146,66,20.2,9.1,".265",".538",".334","0.872","0.273",".276","102","1","15","0","115",".249",".459",".336",".320","89.7","20.3",35.2,9.8,41.3,"99.347364664","93.999108178",21.5,45.1,"28.6"
"Estrada, Thairo",642731,2021,25,121,132,33,22,4,0,7,23,9,17.4,6.8,".273",".479",".333","0.812","0.206",".286","22","0","1","1","19",".239",".421",".313",".303","86.6","6.7",33.7,7.1,34.7,"97.613303542","92.806651771",19,46.1,"28.4"
"Heyward, Jason",518792,2021,31,323,353,69,44,15,2,8,68,27,19.3,7.6,".214",".347",".280","0.627","0.133",".247","30","1","5","1","35",".234",".367",".294",".299","88.2","7.5",27.5,4.7,42.4,"100.619993968","94.455367341",23.9,45.1,"26.8"
"DeJong, Paul",657557,2021,27,356,402,70,40,10,1,19,103,35,25.6,8.7,".197",".390",".284","0.674","0.193",".216","45","1","4","0","44",".211",".416",".312",".298","86.3","16.4",33.3,10.6,35.3,"98.561855703","93.314646549",27.9,50,"27.5"
"Meadows, Austin",640457,2021,26,518,591,121,62,29,3,27,122,59,20.6,10,".234",".458",".315","0.773","0.224",".249","106","3","4","3","79",".240",".425",".326",".325","89.3","21.7",36.1,8.7,37.9,"99.236473035","93.763605871",24.4,46.7,"27.5"
"Mercedes, Yermín",606213,2021,28,240,262,65,48,9,1,7,46,20,17.6,7.6,".271",".404",".328","0.732","0.133",".309","37","1","0","1","26",".246",".417",".313",".306","87.3","15.8",35.4,7.2,29.2,"98.111283776","93.084708974",22,53.5,"26.4"
"Happ, Ian",664023,2021,26,465,535,105,59,20,1,25,156,62,29.2,11.6,".226",".434",".323","0.757","0.208",".281","66","2","9","0","63",".220",".396",".317",".320","89.5","9.9",30.8,10.9,41.3,"100.682785163","94.566082557",32.3,43.9,"27.7"
"Contreras, Willson",575929,2021,29,413,483,98,57,20,0,21,138,52,28.6,10.8,".237",".438",".340","0.778","0.201",".298","57","4","5","1","61",".240",".448",".346",".344","91.8","9.6",30.1,11.1,48.4,"103.658236475","96.307224532",34.7,45.1,"27.5"
"Hiura, Keston",669374,2021,24,173,197,29,15,9,1,4,77,14,39.1,7.1,".168",".301",".256","0.557","0.133",".269","19","0","3","0","16",".181",".360",".281",".273","90.7","16.3",34.3,15.2,41.4,"100.735791224","94.805790619",47,52.1,"27.2"
