#,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,ERA,FIP,WAR
299,Tyler Wells,BAL,4,4,0,57,3,72.1,8.47,2.21,1.53,0.289,73.00%,32.60%,4.29,4.3,0.4
300,Tommy Nance,TOR,3,3,0,58,0,58,8.32,2.87,0.95,0.301,72.70%,48.90%,3.76,3.75,0.4
301,Brant Hurter,DET,3,3,0,55,0,55,7.97,2.7,0.91,0.298,73.20%,47.30%,3.64,3.78,0.4
302,Martín Pérez,ATL,3,3,0,8,8,44.2,7.07,3.39,1.22,0.305,71.30%,44.30%,4.6,4.56,0.4
303,Jovani Morán,BOS,3,3,0,56,0,56,9.52,3.91,0.93,0.301,74.20%,44.80%,3.74,3.77,0.4
304,Kirby Yates,LAA,3,3,4,56,0,56,10.6,4.12,1.16,0.291,74.60%,36.70%,3.89,3.94,0.4
305,Julian Fernández,WSN,3,3,2,59,0,59,9.27,3.21,1.09,0.291,74.20%,40.60%,3.73,3.82,0.4
306,Steven Okert,HOU,3,3,0,64,0,64,10.04,3.48,1.34,0.281,74.60%,31.20%,3.98,4.13,0.3
307,Sawyer Gipson-Long,DET,2,2,0,27,2,34,8.33,2.39,1.09,0.295,72.80%,42.90%,3.79,3.79,0.3
308,Coleman Crow,MIL,2,2,0,26,2,33.1,9.27,2.9,1.09,0.294,73.90%,43.00%,3.71,3.74,0.3
309,Mason Englert,TBR,3,3,1,60,0,60,8.35,2.82,1.18,0.293,72.70%,41.50%,4.02,4.04,0.3
310,Luke Weaver,NYM,4,3,4,67,0,67,9.58,2.84,1.24,0.285,75.50%,35.10%,3.69,3.85,0.3
311,Riley O'Brien,STL,3,3,16,63,0,63,9.13,3.84,0.79,0.301,74.20%,50.40%,3.54,3.71,0.3
312,Tobias Myers,NYM,4,4,0,61,3,75.2,7.93,2.36,1.29,0.286,73.60%,38.00%,3.96,4.13,0.3
313,Jordan Wicks,CHC,2,2,0,18,3,33,8.01,2.81,1.1,0.295,74.00%,45.90%,3.8,3.98,0.3
314,Justin Martinez,ARI,1,1,0,22,0,22,11.44,4.6,0.62,0.306,76.40%,50.60%,3.07,3.17,0.3
315,Justin Wrobleski,LAD,3,3,0,40,3,55.1,8.17,3.11,1.23,0.293,73.70%,44.20%,4.03,4.24,0.3
316,Danny Coulombe,,2,2,0,46,0,46,8.91,3.3,1.07,0.293,74.30%,41.10%,3.79,3.91,0.3
317,Mitchell Parker,WSN,3,4,0,34,6,63.1,7.07,2.83,1.33,0.294,72.00%,38.40%,4.42,4.51,0.3
318,Keider Montero,DET,3,4,0,41,5,62.2,7.79,2.94,1.25,0.293,72.20%,40.90%,4.25,4.31,0.3
319,Hayden Birdsong,SFG,3,4,0,26,8,60.2,9,4.3,1.19,0.292,72.50%,38.70%,4.35,4.44,0.3
320,Brady Basso,ATH,3,2,0,50,0,50,8.33,2.85,1.11,0.295,74.00%,43.10%,3.8,3.94,0.3
321,Clayton Beeter,WSN,3,3,17,63,0,63,10.06,4.5,1,0.29,74.80%,40.70%,3.79,3.97,0.3
322,Jordan Hicks,CHW,3,3,0,54,0,54,8.57,3.67,0.94,0.302,73.30%,49.00%,3.84,3.99,0.3
323,Yoendrys Gómez,TBR,3,3,0,47,3,62,9.05,3.56,1.26,0.288,72.80%,37.20%,4.2,4.28,0.3
324,Caleb Ferguson,CIN,3,3,0,58,0,58,8.81,3.65,1.03,0.3,73.60%,46.90%,3.9,4.05,0.3
325,Quinn Mathews,STL,3,3,0,8,8,46.1,7.68,4.42,1.06,0.293,72.90%,45.20%,4.27,4.56,0.3
326,Tyler Kinley,ATL,3,3,0,63,0,63,9.77,3.88,1.18,0.293,73.50%,35.60%,4.09,4.07,0.3
327,Jack Perkins,ATH,2,2,0,40,0,40,9.53,3.59,1.03,0.294,73.90%,42.80%,3.76,3.85,0.3
328,Jakob Junis,TEX,3,3,1,65,0,65,8.08,2.41,1.24,0.297,72.10%,40.20%,4.1,4.06,0.3
329,Drew Thorpe,CHW,2,3,0,8,8,45.2,6.92,3.31,1.46,0.29,71.10%,40.60%,4.78,4.91,0.3
330,Shawn Armstrong,CLE,3,3,3,68,0,68,9.03,2.9,1.15,0.293,73.10%,38.80%,3.91,3.9,0.3
331,Ryan Gusto,MIA,3,3,0,43,3,57.2,7.8,2.85,1.28,0.292,71.80%,38.70%,4.28,4.32,0.3
332,Justin Topa,MIN,3,3,6,63,0,63,7.65,3.08,0.92,0.309,71.80%,48.90%,4.02,3.93,0.3
333,Brad Keller,PHI,3,3,2,68,0,68,8.01,3.41,1.04,0.3,73.20%,48.60%,3.97,4.12,0.3
334,Eduard Bazardo,SEA,3,3,1,68,0,68,9.23,3.07,1.12,0.286,74.40%,40.00%,3.71,3.84,0.3
335,Pierce Johnson,CIN,3,3,1,61,0,61,9.96,3.67,1.32,0.292,74.60%,37.60%,4.09,4.15,0.3
336,Erik Miller,SFG,3,3,4,62,0,62,10.3,4.6,0.83,0.295,76.10%,45.40%,3.45,3.7,0.3
337,Eric Lauer,TOR,3,3,0,50,2,57,8.7,2.63,1.37,0.286,74.50%,34.30%,3.99,4.16,0.3
338,JoJo Romero,STL,3,3,14,64,0,64,8.54,3.59,0.89,0.298,75.00%,48.00%,3.57,3.84,0.3
339,Andrew Chafin,MIN,3,3,0,54,0,54,9.64,4.37,0.99,0.3,74.30%,41.30%,3.92,3.98,0.3
340,Kenley Jansen,DET,3,3,23,60,0,60,9.4,3.27,1.23,0.281,72.70%,29.40%,4.06,4.03,0.3
341,Dennis Santana,PIT,3,3,26,68,0,68,8.42,3.29,1.05,0.298,72.50%,39.50%,4.03,4.01,0.3
342,Jason Alexander,HOU,3,3,0,29,5,51.1,6.96,2.78,1.18,0.301,71.30%,48.70%,4.31,4.36,0.3
343,Luis García,NYM,3,3,0,60,0,60,8.29,3.29,0.91,0.297,73.30%,48.60%,3.72,3.84,0.3
344,Brooks Raley,NYM,3,3,1,62,0,62,8.76,3.37,1.09,0.288,74.00%,39.80%,3.82,4.06,0.3
345,Evan Phillips,LAD,2,1,0,28,0,28,9.99,2.92,1.09,0.293,75.00%,41.50%,3.55,3.58,0.3
346,Jonathan Bowlan,PHI,3,3,0,56,0,56,8.44,2.9,1.15,0.291,73.90%,44.40%,3.84,4.01,0.3
347,Thomas White,MIA,2,2,0,5,5,27.2,8.6,4.36,1.1,0.292,73.20%,42.80%,4.18,4.41,0.3
348,Justin Lawrence,PIT,3,3,1,58,0,58,8.84,4.15,0.88,0.304,72.90%,46.40%,3.94,4,0.3
349,Tanner Gordon,COL,3,4,0,30,6,59.1,6.59,2.02,1.7,0.308,68.90%,39.00%,5.18,4.89,0.3
350,Eric Orze,MIN,3,3,0,56,0,56,8.7,4.03,1.05,0.297,72.80%,42.30%,4.13,4.19,0.3
351,Kevin Kelly,TBR,2,2,0,40,0,40,7.88,2.37,1.05,0.3,72.30%,46.60%,3.84,3.84,0.3
352,Braydon Fisher,TOR,3,2,0,52,0,52,9.83,3.87,1.16,0.288,74.00%,38.10%,3.97,4.04,0.3
353,River Ryan,LAD,3,3,0,14,6,44.2,7.36,3.45,1.37,0.296,71.20%,43.70%,4.67,4.76,0.3
354,Ian Hamilton,ATL,3,2,0,50,0,50,9.41,4.04,0.96,0.302,73.90%,45.20%,3.86,3.9,0.3
355,Drey Jameson,ARI,3,3,5,59,0,59,8.95,3.37,0.94,0.305,72.90%,44.80%,3.84,3.75,0.3
356,John Schreiber,KCR,3,3,1,64,0,64,8.27,3.38,1.11,0.299,72.70%,42.00%,4.12,4.16,0.3
357,Victor Vodnik,COL,3,3,22,64,0,64,8.84,4.27,1.03,0.319,72.00%,48.20%,4.4,4.19,0.3
358,Tyler Rogers,TOR,4,4,2,74,0,74,6.22,2.07,1,0.303,71.30%,51.10%,3.99,4.02,0.3
359,DJ Herz,WSN,1,1,0,19,2,26,10.17,3.89,1.13,0.284,75.50%,36.60%,3.71,3.92,0.3
360,Brenan Hanifee,DET,3,3,0,58,0,58,6.78,2.51,0.91,0.305,72.00%,51.00%,3.87,3.89,0.3
361,Scott Barlow,ATH,3,3,2,54,0,54,9.34,4.57,1.06,0.296,72.90%,42.50%,4.2,4.27,0.3
362,Spencer Turnbull,,2,3,0,6,6,35.2,6.76,3.66,1.25,0.298,70.00%,44.70%,4.79,4.81,0.2
363,Cristian Mena,ARI,1,1,0,16,2,23.1,8.61,3.27,0.99,0.303,72.40%,45.20%,3.94,3.86,0.2
364,Sam Moll,CIN,2,2,0,50,0,50,8.83,3.96,1.14,0.296,74.00%,44.50%,4.06,4.3,0.2
365,Cade Povich,BAL,1,1,0,19,2,26,9.13,2.98,1.2,0.295,74.80%,40.00%,3.82,3.92,0.2
366,Josiah Gray,WSN,5,9,0,21,21,118,7.57,3.7,1.64,0.287,70.50%,34.30%,5.12,5.2,0.2
367,Anthony Bender,MIA,3,3,1,61,0,61,8.64,3.56,0.97,0.302,72.70%,45.50%,3.96,3.94,0.2
368,Nick Mears,KCR,3,3,0,60,0,60,9.05,3.5,1.15,0.298,72.70%,38.10%,4.13,4.06,0.2
369,JP Sears,SDP,3,3,0,27,5,48.2,8.17,2.32,1.55,0.284,72.70%,31.70%,4.34,4.49,0.2
370,Keegan Akin,BAL,3,3,3,66,0,66,9.32,3.34,1.23,0.294,75.10%,38.10%,3.9,4.05,0.2
371,Brandon Eisert,CHW,2,3,0,52,0,52,8.53,3.41,1.16,0.293,74.10%,42.20%,3.96,4.18,0.2
372,Calvin Faucher,MIA,3,3,5,64,0,64,8.92,3.73,0.99,0.302,72.70%,44.90%,4,3.96,0.2
373,Félix Bautista,BAL,1,1,0,13,0,13,12.69,3.91,0.87,0.291,77.30%,40.20%,3.04,2.98,0.2
374,Keaton Winn,SFG,2,2,0,23,2,30,8.12,2.62,0.96,0.302,72.40%,48.50%,3.78,3.73,0.2
375,Brandon Williamson,CIN,3,3,0,45,3,60,8.33,2.97,1.46,0.292,73.40%,37.80%,4.37,4.51,0.2
376,Colin Selby,BAL,3,2,0,50,0,50,9.33,3.78,0.99,0.304,73.90%,46.70%,3.84,3.87,0.2
377,Hayden Wesneski,HOU,2,2,0,24,2,31,8.96,2.67,1.29,0.296,73.10%,40.50%,4.04,4.02,0.2
378,Bryan Hudson,NYM,3,2,0,48,0,48,8.85,3.73,1,0.288,75.10%,44.00%,3.65,3.98,0.2
379,Jimmy Herget,COL,3,4,2,77,0,77,7.98,2.9,1.43,0.305,70.20%,37.40%,4.79,4.54,0.2
380,Josh Sborz,TEX,2,2,0,48,0,48,9.29,3.6,1.16,0.294,73.40%,40.20%,4.03,4.04,0.2
381,Jonathan Loáisiga,ARI,2,2,0,44,0,44,7.89,3.05,0.83,0.309,72.40%,51.40%,3.77,3.72,0.2
382,Phil Maton,CHC,3,3,4,65,0,65,9.31,3.52,1.04,0.291,73.40%,42.60%,3.82,3.96,0.2
383,Caden Dana,LAA,4,7,0,16,16,90.1,7.59,3.96,1.54,0.293,70.70%,38.60%,5.07,5.13,0.2
384,Jack Dreyer,LAD,3,2,0,54,0,54,8.74,3.53,1.29,0.287,74.60%,38.40%,4.08,4.33,0.2
385,Ty Johnson,TBR,1,1,0,3,3,18.1,8.77,3.35,1.27,0.289,72.30%,39.00%,4.22,4.29,0.2
386,Anthony Banda,MIN,3,3,1,60,0,60,8.88,3.95,1.05,0.298,73.50%,40.90%,4.02,4.12,0.2
387,Liam Hendriks,MIN,2,2,0,34,0,34,9.38,3.45,1.21,0.294,72.80%,36.10%,4.15,4.07,0.2
388,Tony Santillan,CIN,3,4,4,70,0,70,9.46,4,1.33,0.29,73.70%,37.50%,4.29,4.44,0.2
389,Jake Bird,NYY,3,2,0,53,0,53,9.18,3.76,1.01,0.294,74.20%,45.90%,3.77,3.98,0.2
390,Ricky Tiedemann,TOR,1,1,0,16,2,23.1,9.71,4,1.06,0.293,74.80%,42.20%,3.79,3.97,0.2
391,Chase Silseth,LAA,2,3,0,50,0,50,8.85,3.69,1.11,0.298,73.20%,45.20%,4.05,4.13,0.2
392,Colton Gordon,HOU,2,2,0,40,0,40,8.21,2.22,1.35,0.29,73.80%,38.40%,3.97,4.11,0.2
393,George Klassen,LAA,2,2,0,15,3,30.1,8.33,3.79,1.2,0.297,72.40%,43.70%,4.32,4.4,0.2
394,Matt Svanson,STL,3,3,6,65,0,65,8.12,3.43,0.92,0.299,73.10%,47.80%,3.84,3.96,0.2
395,Mason Montgomery,PIT,3,3,2,60,0,60,9.13,3.68,1.07,0.292,73.90%,38.90%,3.89,4.02,0.2
396,Evan Sisk,PIT,3,3,0,52,0,52,8.21,3.91,0.84,0.304,73.50%,49.40%,3.82,3.96,0.2
397,Yaramil Hiraldo,BAL,2,2,0,38,0,38,9.22,3.31,1.27,0.289,73.90%,37.30%,4.03,4.13,0.2
398,Cooper Criswell,SEA,3,3,0,37,3,52,7.39,2.53,1.05,0.295,72.50%,47.80%,3.86,4.01,0.2
399,Tim Herrin,CLE,3,3,0,54,0,54,9.51,4.28,0.94,0.298,74.40%,45.10%,3.78,3.96,0.2
400,Josh White,MIA,2,2,0,47,0,47,9.12,3.78,1.07,0.293,73.50%,41.40%,3.94,4.03,0.2
401,Justin Sterner,ATH,3,3,8,65,0,65,8.79,3.31,1.37,0.287,72.50%,34.60%,4.35,4.41,0.2
402,Gage Jump,ATH,1,1,0,3,3,18.1,7.58,3.29,1.27,0.297,72.00%,42.40%,4.42,4.51,0.2
403,Jason Foley,SFG,1,1,0,28,0,28,7.94,2.6,0.83,0.307,72.60%,50.60%,3.64,3.55,0.2
404,Jaden Hill,COL,2,3,0,52,0,52,8.5,3.53,1.15,0.317,70.20%,46.20%,4.6,4.26,0.2
405,James McArthur,KCR,2,2,0,33,0,33,8.1,2.97,1.02,0.305,72.40%,47.00%,3.98,3.94,0.2
406,Wandy Peralta,SDP,3,3,0,57,0,57,8.17,3.75,0.88,0.3,74.60%,50.70%,3.68,3.98,0.2
407,Dauri Moreta,,2,2,0,34,0,34,10.14,3.85,1.16,0.288,74.20%,35.80%,3.92,3.97,0.2
408,Yariel Rodríguez,TOR,2,2,0,36,0,36,9.37,3.81,1.09,0.291,73.90%,41.20%,3.9,4.03,0.2
409,Tanner McDougal,CHW,2,3,0,19,5,41.2,7.72,4.29,1.23,0.295,71.80%,44.00%,4.6,4.78,0.2
410,Hoby Milner,CHC,3,3,0,60,0,60,7.58,2.88,1,0.3,73.70%,48.00%,3.8,3.98,0.2
